.form	⁵⁵'⁴⁴nʌmʌ ²²'²²tsʌdzʌ
seq	371
gloss	vent, air
page	37
nepali	hawa
notebook	Tangbe Paris 1996-1
so	tangbe96.1.37
.form	⁴⁴'⁴⁴nʌmʌ
seq	372
notebook	Tangbe Paris 1996-1
so	tangbe96.1.
.form	
seq	373
gloss	serpent
page	37
notebook	Tangbe Paris 1996-1
so	tangbe96.1.37
.form	²¹ɖul
seq	374
gloss	papillon
page	37
notebook	Tangbe Paris 1996-1
so	tangbe96.1.37
.form	khala momo
seq	375
gloss	mouche
page	37
notebook	Tangbe Paris 1996-1
so	tangbe96.1.37
.form	³³'³³nabaŋ
seq	376
gloss	moustique (sorte de) vient le jour ds les champs, pas la nuit - mord
page	37
notebook	Tangbe Paris 1996-1
so	tangbe96.1.37
.form	liːdzo
seq	377
gloss	piquer, mordre (moustique, chien)
page	39
phrase	liːdzo se hapdzi khadzi
phrase_gloss	le moustique pique
notebook	Tangbe Paris 1996-1
so	tangbe96.1.39
.form	hapdzi khadzi
seq	378
gloss	piquer, mordre (moustique, chien)
page	39
phrase	nʌkkjù se hapdzi khadzi
phrase_gloss	le chien mord
notebook	Tangbe Paris 1996-1
so	tangbe96.1.39
.form	hapdzi khadzi
seq	379
gloss	mordre (serpent)
page	39
phrase	ɖul se ciʱ khʌdzi
notebook	Tangbe Paris 1996-1
so	tangbe96.1.39
.form	ciʱ khʌdzi
seq	380
gloss	mordre (serpent)
page	39
phrase	khe-ra ci gaa
phrase_gloss	il va te mordre
notebook	Tangbe Paris 1996-1
so	tangbe96.1.39
.form	ci gaa
seq	381
gloss	araignée
page	39
notebook	Tangbe Paris 1996-1
so	tangbe96.1.39
.form	³³'³³puli ¹¹khja
seq	382
gloss	araignée
page	39
notebook	Tangbe Paris 1996-1
so	tangbe96.1.39
.form	²²'²²puli ²³khja
seq	383
gloss	toile d'araignée
page	39
notebook	Tangbe Paris 1996-1
so	tangbe96.1.39
.form	puli khja-i tsaʱŋ
seq	384
gloss	insecte
page	39
nepali	kira
notebook	Tangbe Paris 1996-1
so	tangbe96.1.39
.form	²²'²²puʱluʱŋ
seq	385
gloss	ver de viande
page	39
notebook	Tangbe Paris 1996-1
so	tangbe96.1.39
.form	ʃjʌ-i puluŋ
seq	386
gloss	chenille
page	39
notebook	Tangbe Paris 1996-1
so	tangbe96.1.39
.form	⁵⁵tshʌm ²²'²²puluŋ
seq	387
gloss	fourmi
page	39
nepali	kamilo
notebook	Tangbe Paris 1996-1
so	tangbe96.1.39
.form	³³'³³naχo
seq	388
gloss	pou
page	39
notebook	Tangbe Paris 1996-1
so	tangbe96.1.39
.form	⁵³ʃjeʔ
seq	389
gloss	lentes
page	39
nepali	"likha (hom; ""os"")"
notebook	Tangbe Paris 1996-1
so	tangbe96.1.39
.form	nʌχi
seq	390
gloss	puce
page	39
nepali	upiyā
notebook	Tangbe Paris 1996-1
so	tangbe96.1.39
.form	⁵⁵'²²taŋni
seq	391
gloss	punaise
page	39
notebook	Tangbe Paris 1996-1
so	tangbe96.1.39
.form	⁴⁴'⁵³kopjaŋ
seq	392
gloss	blatte
page	39
notebook	Tangbe Paris 1996-1
so	tangbe96.1.39
.form	phelele felele
seq	393
notebook	Tangbe Paris 1996-1
so	tangbe96.1.
.form	
seq	394
gloss	grillon
page	39
notebook	Tangbe Paris 1996-1
so	tangbe96.1.39
.form	au tsik tsik
seq	395
gloss	poisson
page	39
notebook	Tangbe Paris 1996-1
so	tangbe96.1.39
.form	¹¹'¹¹ɲaʃja
seq	396
gloss	poisson
page	39
phrase	ɲaʃja rawara ɲiʃjoʔ
phrase_gloss	je vais aller pêcher / allons pêcher
notebook	Tangbe Paris 1996-1
so	tangbe96.1.39
.form	
seq	397
gloss	pêcher
page	39
phrase	ɲaʃja rawara ɲiʃjoʔ
phrase_gloss	je vais aller pêcher / allons pêcher
notebook	Tangbe Paris 1996-1
so	tangbe96.1.39
.form	rawara ɲiʃjoʔ
seq	398
gloss	pêcher
page	41
phrase	ɲaʃja raχo
phrase_gloss	pêche!
notebook	Tangbe Paris 1996-1
so	tangbe96.1.41
.form	raχo
seq	399
gloss	corne
page	41
nepali	sing
notebook	Tangbe Paris 1996-1
so	tangbe96.1.41
.form	⁵⁵ru
seq	400
gloss	corne de vache
page	41
phrase	²¹'⁴⁴memo-i ⁵⁵ru
notebook	Tangbe Paris 1996-1
so	tangbe96.1.41
.form	
seq	401
gloss	corne de vache
page	41
phrase	memwe ru
notebook	Tangbe Paris 1996-1
so	tangbe96.1.41
.form	
seq	402
gloss	corne de chèvre
page	41
phrase	rʌi ru
notebook	Tangbe Paris 1996-1
so	tangbe96.1.41
.form	
seq	403
gloss	corne de bélier
page	41
phrase	⁴²kyi ⁵⁵ru
nepali	bheɖakosing
notebook	Tangbe Paris 1996-1
so	tangbe96.1.41
.form	
seq	404
gloss	corne de yak
page	41
phrase	³³jai ⁵⁵ru
notebook	Tangbe Paris 1996-1
so	tangbe96.1.41
.form	
seq	405
gloss	bouse de vache
page	41
phrase	memwe ɖu
notebook	Tangbe Paris 1996-1
so	tangbe96.1.41
.form	ɖu
seq	406
gloss	crotte de chèvre
page	41
phrase	NB not *rʌi rʌl ɖu
notebook	Tangbe Paris 1996-1
so	tangbe96.1.41
.form	rʌl ɖu
seq	407
gloss	crotte (de mouton)
page	41
phrase	³¹kyi ⁵⁵rʌl ⁵⁵ɖu
notebook	Tangbe Paris 1996-1
so	tangbe96.1.41
.form	⁵⁵rʌl ⁵⁵ɖu
seq	408
gloss	bouse/crottin (de cheval)
page	41
phrase	⁵⁵tʌi ³³ɖu
notebook	Tangbe Paris 1996-1
so	tangbe96.1.41
.form	³³ɖu
seq	409
gloss	bouse (de yak)
page	41
phrase	³³jai ³³ɖu
notebook	Tangbe Paris 1996-1
so	tangbe96.1.41
.form	³³ɖu
seq	410
gloss	crotte (de poulet)
page	41
phrase	³³'⁴⁴nakha ⁵⁴ɖu
notebook	Tangbe Paris 1996-1
so	tangbe96.1.41
.form	⁵⁴ɖu
seq	411
gloss	lapin
page	41
nepali	kharāyo
notebook	Tangbe Paris 1996-1
so	tangbe96.1.41
.form	rɛ hoŋ
seq	412
gloss	manger
page	43
phrase	ŋa ken tsʌʃe / tsʌʃjoʔ
phrase_gloss	je mange
nepali	ma bhat khanchu
notebook	Tangbe Paris 1996-1
so	tangbe96.1.43
.form	
seq	413
gloss	manger
page	43
phrase	ŋa-se ken tsʌ-dzi
phrase_gloss	j'ai mangé du riz
notebook	Tangbe Paris 1996-1
so	tangbe96.1.43
.form	
seq	414
gloss	manger
page	43
phrase	ŋa ken tsʌ lʌ se khʌʃjo
phrase_gloss	je viendrai après manger
nepali	ma bhat khaera aūchu
notebook	Tangbe Paris 1996-1
so	tangbe96.1.43
.form	
seq	415
gloss	manger
page	43
phrase	ŋa ken tsʌ wʌra khʌʃjo
phrase_gloss	je viendrai pour manger
notebook	Tangbe Paris 1996-1
so	tangbe96.1.43
.form	
seq	416
gloss	manger
page	43
phrase	ŋa ken tsʌ lʌ are
phrase_gloss	je ne mange pas
notebook	Tangbe Paris 1996-1
so	tangbe96.1.43
.form	
seq	417
gloss	manger
page	43
phrase	ŋa se ken a tsa
phrase_gloss	je n'ai pas mangé
notebook	Tangbe Paris 1996-1
so	tangbe96.1.43
.form	
seq	418
gloss	manger
page	43
phrase	ŋa ken tsa khaŋgala are
phrase_gloss	je ne peux pas manger
notebook	Tangbe Paris 1996-1
so	tangbe96.1.43
.form	
seq	419
gloss	manger
page	43
phrase	ŋa ken tsa li naga
phrase_gloss	si je mange, je suis malade
notebook	Tangbe Paris 1996-1
so	tangbe96.1.43
.form	
seq	420
gloss	boire
page	43
phrase	ŋa-se tila (hier) ɲe (lait) thuŋ la se na-dzi
phrase_gloss	I got sick after drinking milk yesterday
notebook	Tangbe Paris 1996-1
so	tangbe96.1.43
.form	
seq	421
gloss	manger
page	43
phrase	khja tsu tsəli naga
phrase_gloss	if you eat this, you will get sick
notebook	Tangbe Paris 1996-1
so	tangbe96.1.43
.form	
seq	422
gloss	manger
page	43
phrase	hudziri tsjako gal se thak tsʌ ka
phrase_gloss	regarde là, l'animal va le manger
notebook	Tangbe Paris 1996-1
so	tangbe96.1.43
.form	
seq	423
gloss	manger
page	43
phrase	tsəu
phrase_gloss	mange!
notebook	Tangbe Paris 1996-1
so	tangbe96.1.43
.form	
seq	424
gloss	manger (hon)
page	43
phrase	solo
phrase_gloss	mange (hon.)
notebook	Tangbe Paris 1996-1
so	tangbe96.1.43
.form	
seq	425
gloss	manger
page	43
phrase	tha tsəu
phrase_gloss	ne mange pas
notebook	Tangbe Paris 1996-1
so	tangbe96.1.43
.form	
seq	426
gloss	manger
page	43
phrase	tsə ʃjo
phrase_gloss	mangeons
notebook	Tangbe Paris 1996-1
so	tangbe96.1.43
.form	
seq	427
gloss	manger
page	43
phrase	ale muli kʌ tsʌ ʃjʌ lʌ
phrase_gloss	c'est si j'avais de l'argent que je mangerais
nepali	paisa bhaepo khantye
notebook	Tangbe Paris 1996-1
so	tangbe96.1.43
.form	
seq	428
gloss	manger
page	45
phrase	ŋa tsə⁵⁵li dzjəm are
phrase_gloss	je ne mangerai absolument pas
nepali	ma khane khandeyna
notebook	Tangbe Paris 1996-1
so	tangbe96.1.45
.form	
seq	429
gloss	manger
page	45
phrase	tsəm ta bja
phrase_gloss	il s'avère qu'il mange ça
nepali	khanu rahecha
notebook	Tangbe Paris 1996-1
so	tangbe96.1.45
.form	
seq	430
gloss	manger
page	45
phrase	thak tsəm tabja
phrase_gloss	il s'avère qu'il mange ça
nepali	khae dindu raecha
notebook	Tangbe Paris 1996-1
so	tangbe96.1.45
.form	
seq	431
gloss	manger
page	45
phrase	meʱarem, nakjū-se thak tsadzjuwa hiŋga
phrase_gloss	il n'y en a pas du tout, le chien l'a peut-être tout mangé
nepali	chandey chaina, kukur-le khae diyo hola
notebook	Tangbe Paris 1996-1
so	tangbe96.1.45
.form	
seq	432
gloss	manger
page	45
phrase	tsʌ tokka
phrase_gloss	il faut manger
nepali	khanu parcha
notebook	Tangbe Paris 1996-1
so	tangbe96.1.45
.form	
seq	433
gloss	manger
page	45
phrase	tsʌ li tsindzi
phrase_gloss	il a fini de manger
nepali	khae sākyo
notebook	Tangbe Paris 1996-1
so	tangbe96.1.45
.form	
seq	434
gloss	manger
page	45
phrase	thak tsʌdzi
nepali	khae diyo khae hālyo
notebook	Tangbe Paris 1996-1
so	tangbe96.1.45
.form	
seq	435
gloss	manger (hon)
page	45
phrase	solo solo!
phrase_gloss	mangez!
notebook	Tangbe Paris 1996-1
so	tangbe96.1.45
.form	
seq	436
gloss	manger
page	45
phrase	tsʌ se wɔn
phrase_gloss	il est en train de manger
nepali	khandey cha
notebook	Tangbe Paris 1996-1
so	tangbe96.1.45
.form	
seq	437
gloss	manger
page	45
phrase	⁵⁵ŋʌ tsʌ se mu
phrase_gloss	je suis en train de manger
nepali	ma khandey chu
notebook	Tangbe Paris 1996-1
so	tangbe96.1.45
.form	
seq	438
gloss	manger
page	45
phrase	⁵⁵the tsʌ se wɔn
phrase_gloss	il est en train de manger
nepali	u khandey cha
notebook	Tangbe Paris 1996-1
so	tangbe96.1.45
.form	
seq	439
gloss	toi
page	45
nepali	timi
notebook	Tangbe Paris 1996-1
so	tangbe96.1.45
.form	⁴⁴kjʌ
seq	440
gloss	nous
page	45
nepali	hami
notebook	Tangbe Paris 1996-1
so	tangbe96.1.45
.form	²²ɲʌʱ
seq	441
gloss	vous
page	45
notebook	Tangbe Paris 1996-1
so	tangbe96.1.45
.form	³³kja ³³ma ³³tsa
seq	442
gloss	eux
page	45
notebook	Tangbe Paris 1996-1
so	tangbe96.1.45
.form	⁵⁵the ³³ma ³³tsa
seq	443
gloss	nous
page	45
notebook	Tangbe Paris 1996-1
so	tangbe96.1.45
.form	ɲʌʱ ¹¹tsa
seq	444
gloss	nous
page	45
nepali	hami jaũ
notebook	Tangbe Paris 1996-1
so	tangbe96.1.45
.form	ɲʌ tsa ɲiʃjo
seq	445
gloss	nous
page	45
phrase	ɲʌtsa tɪʱma ɲiʃjo
phrase_gloss	let's go home!
notebook	Tangbe Paris 1996-1
so	tangbe96.1.45
.form	
seq	446
gloss	manger
page	47
phrase	ken tsʌli kʌ ʈanɪka
phrase_gloss	eh, si tu mangeais, tu irais mieux
nepali	bhat khaepo nikho hune!
notebook	Tangbe Paris 1996-1
so	tangbe96.1.47
.form	
seq	447
gloss	guérir
page	47
nepali	nikho bhoyo
notebook	Tangbe Paris 1996-1
so	tangbe96.1.47
.form	ʈaːdzi
seq	448
gloss	malade (être)
page	47
notebook	Tangbe Paris 1996-1
so	tangbe96.1.47
.form	⁵⁵nʌm
seq	449
gloss	malade (être)
page	47
notebook	Tangbe Paris 1996-1
so	tangbe96.1.47
.form	⁵⁵'³³nʌdzi
seq	450
gloss	charge
page	47
notebook	Tangbe Paris 1996-1
so	tangbe96.1.47
.form	²²ʈe
seq	451
gloss	charge
page	47
phrase	ʈeʔ nʌk tsjo
phrase_gloss	je porte une charge
notebook	Tangbe Paris 1996-1
so	tangbe96.1.47
.form	
seq	452
gloss	porter (charge)
page	47
phrase	ʈeʔ nʌk tsjo
phrase_gloss	je porte une charge
notebook	Tangbe Paris 1996-1
so	tangbe96.1.47
.form	nʌk tsjo
seq	453
gloss	taille, hauteur, longueur, poids
page	47
phrase	¹¹'⁴⁴ʈedzja ⁵⁵'²²naŋdzjʌm ²²'²²'²²thewari ¹¹won
phrase_gloss	la charge est très lourde
notebook	Tangbe Paris 1996-1
so	tangbe96.1.47
.form	dzja
seq	454
page	47
phrase	⁵⁵'¹¹naŋdzjʌm ³³'³³tsheɲem
notebook	Tangbe Paris 1996-1
so	tangbe96.1.47
.form	³³'³³tsheɲem
seq	455
gloss	maintenant
page	47
phrase	taa tema ɲiʃjo
phrase_gloss	maintenant allons à la maison
nepali	aba ghar jaũ
notebook	Tangbe Paris 1996-1
so	tangbe96.1.47
.form	taa
seq	456
gloss	LOC/DAT
page	47
phrase	taa tema ɲiʃjo
phrase_gloss	maintenant allons à la maison
nepali	aba ghar jaũ
notebook	Tangbe Paris 1996-1
so	tangbe96.1.47
.form	a
seq	457
gloss	travail
page	47
phrase	²¹ke cinci
phrase_gloss	le travail est fini
nepali	kam sidyo
notebook	Tangbe Paris 1996-1
so	tangbe96.1.47
.form	²¹ke
seq	458
gloss	finir
page	47
phrase	²¹ke cinci
phrase_gloss	le travail est fini
nepali	kam sidyo
notebook	Tangbe Paris 1996-1
so	tangbe96.1.47
.form	cinci
seq	459
gloss	finir
page	47
phrase	²¹ke a cin
phrase_gloss	le travail n'est pas fini
nepali	kam sidyeko chaina
notebook	Tangbe Paris 1996-1
so	tangbe96.1.47
.form	
seq	460
gloss	venir
page	49
notebook	Tangbe Paris 1996-1
so	tangbe96.1.49
.form	khau
seq	461
gloss	venir
page	49
notebook	Tangbe Paris 1996-1
so	tangbe96.1.49
.form	khadzi
seq	462
gloss	aller
page	49
notebook	Tangbe Paris 1996-1
so	tangbe96.1.49
.form	niʃjoʔ
seq	463
gloss	aller
page	49
notebook	Tangbe Paris 1996-1
so	tangbe96.1.49
.form	niːʃjoʔ
seq	464
gloss	partir
page	49
notebook	Tangbe Paris 1996-1
so	tangbe96.1.49
.form	hetsi
seq	465
gloss	aller
page	49
phrase	nio
phrase_gloss	va!
remarks	NB pas d'impératif
notebook	Tangbe Paris 1996-1
so	tangbe96.1.49
.form	
seq	466
gloss	partir
page	49
phrase	henjem
phrase_gloss	il est parti
nepali	jandeycha
notebook	Tangbe Paris 1996-1
so	tangbe96.1.49
.form	
seq	467
gloss	aller
page	49
phrase	njegada
nepali	jancha hola
notebook	Tangbe Paris 1996-1
so	tangbe96.1.49
.form	
seq	468
gloss	partir
page	49
phrase	he njegada
notebook	Tangbe Paris 1996-1
so	tangbe96.1.49
.form	
seq	469
gloss	rester, être assis
page	49
nepali	basne
notebook	Tangbe Paris 1996-1
so	tangbe96.1.49
.form	ʈú
seq	470
gloss	rester, être assis
page	49
notebook	Tangbe Paris 1996-1
so	tangbe96.1.49
.form	ʈúː
seq	471
gloss	rester, être assis
page	49
phrase	⁵⁵'²²ʈudzi
notebook	Tangbe Paris 1996-1
so	tangbe96.1.49
.form	
seq	472
gloss	rester, être assis
page	49
phrase	tsi ri ʈu
phrase_gloss	reste ici
notebook	Tangbe Paris 1996-1
so	tangbe96.1.49
.form	
seq	473
gloss	rester, être assis
page	49
phrase	tsiri tha ʈu
phrase_gloss	ne reste pas ici
nepali	yahã na basa !
notebook	Tangbe Paris 1996-1
so	tangbe96.1.49
.form	
seq	474
gloss	lever (se-)
page	49
notebook	Tangbe Paris 1996-1
so	tangbe96.1.49
.form	hrēro
seq	475
gloss	lever (se-)
page	49
phrase	⁴⁴'²²hretsi
notebook	Tangbe Paris 1996-1
so	tangbe96.1.49
.form	
seq	476
gloss	debout
page	49
phrase	⁵⁵'⁴⁴ʈóŋ ʈú
phrase_gloss	reste debout
notebook	Tangbe Paris 1996-1
so	tangbe96.1.49
.form	
seq	477
gloss	coucher (se-)
page	49
notebook	Tangbe Paris 1996-1
so	tangbe96.1.49
.form	nu go
seq	478
gloss	coucher (se-)
page	49
notebook	Tangbe Paris 1996-1
so	tangbe96.1.49
.form	nū kó
seq	479
gloss	courrir
page	49
phrase	tikku taʱŋo
nepali	dagurnu
notebook	Tangbe Paris 1996-1
so	tangbe96.1.49
.form	
seq	480
gloss	courrir
page	49
phrase	tikku taŋdze jedzi
phrase_gloss	il est parti en courant
notebook	Tangbe Paris 1996-1
so	tangbe96.1.49
.form	
seq	481
gloss	lentement
page	49
phrase	koleː lase nio
nepali	bistari januhos
notebook	Tangbe Paris 1996-1
so	tangbe96.1.49
.form	
seq	482
gloss	faire
page	51
notebook	Tangbe Paris 1996-1
so	tangbe96.1.51
.form	lau
seq	483
gloss	faire
page	51
notebook	Tangbe Paris 1996-1
so	tangbe96.1.51
.form	ladzi
seq	484
gloss	porter
page	51
phrase_gloss	NB half-length
notebook	Tangbe Paris 1996-1
so	tangbe96.1.51
.form	²¹'³³naː ko
seq	485
gloss	porter
page	51
phrase	¹⁰'²²'²²ʈe na·ko
phrase_gloss	porter une charge
notebook	Tangbe Paris 1996-1
so	tangbe96.1.51
.form	
seq	486
gloss	déposer
page	51
nepali	bisāunu
notebook	Tangbe Paris 1996-1
so	tangbe96.1.51
.form	²²'¹⁰ʈe nɔʱu
seq	487
gloss	porter dans les bras ou sur les genoux
page	51
notebook	Tangbe Paris 1996-1
so	tangbe96.1.51
.form	taŋ taŋ na·ko
seq	488
gloss	porter sur la hanche
page	51
notebook	Tangbe Paris 1996-1
so	tangbe96.1.51
.form	kéːra nā ko
seq	489
gloss	porter
page	51
phrase_gloss	il a porté
nepali	bogyo
notebook	Tangbe Paris 1996-1
so	tangbe96.1.51
.form	⁴⁴'²²nak tsi
seq	490
gloss	déposer
page	51
phrase_gloss	il a déposé
nepali	bisāyo
notebook	Tangbe Paris 1996-1
so	tangbe96.1.51
.form	¹¹'²²nɔːdzi
seq	491
gloss	malade (être)
page	51
notebook	Tangbe Paris 1996-1
so	tangbe96.1.51
.form	⁵⁵nám
seq	492
gloss	malade (être)
page	51
notebook	Tangbe Paris 1996-1
so	tangbe96.1.51
.form	na·dzi
seq	493
gloss	malade
page	51
phrase	²²'¹¹nɒːdzi
phrase_gloss	il était malade
notebook	Tangbe Paris 1996-1
so	tangbe96.1.51
.form	
seq	494
gloss	avoir un enfant
page	51
notebook	Tangbe Paris 1996-1
so	tangbe96.1.51
.form	biʱʃi kewa
seq	495
gloss	naître
page	51
phrase_gloss	je suis né telle année
notebook	Tangbe Paris 1996-1
so	tangbe96.1.51
.form	ŋá oteː ma keːdzi
seq	496
gloss	sentir (émettre une odeur)
page	51
notebook	Tangbe Paris 1996-1
so	tangbe96.1.51
.form	tháŋ khɒ̄m
seq	497
gloss	renifler
page	51
notebook	Tangbe Paris 1996-1
so	tangbe96.1.51
.form	tháŋ ɲəm
seq	498
page	51
phrase	nəkjy se thaŋ ɲəmdzi
phrase_gloss	le chien renifle
notebook	Tangbe Paris 1996-1
so	tangbe96.1.51
.form	
seq	499
gloss	entendre
page	51
notebook	Tangbe Paris 1996-1
so	tangbe96.1.51
.form	nəʱ ɲémba
seq	500
gloss	entendre
page	51
phrase_gloss	écoute
notebook	Tangbe Paris 1996-1
so	tangbe96.1.51
.form	nəʱ ɲéno
seq	501
gloss	entendre
page	51
phrase_gloss	ne pas entendre
notebook	Tangbe Paris 1996-1
so	tangbe96.1.51
.form	nəʱ aɲen
seq	502
gloss	entendre
page	51
phrase_gloss	ne pas entendre
notebook	Tangbe Paris 1996-1
so	tangbe96.1.51
.form	nəʱ athen
seq	503
gloss	regarder
page	53
nepali	herne
notebook	Tangbe Paris 1996-1
so	tangbe96.1.53
.form	tsjaktse
seq	504
gloss	voir
page	53
nepali	dekhe
notebook	Tangbe Paris 1996-1
so	tangbe96.1.53
.form	maŋdze
seq	505
gloss	regarder
page	53
notebook	Tangbe Paris 1996-1
so	tangbe96.1.53
.form	³³'¹¹tsjako
seq	506
gloss	regarder
page	53
nepali	heryo
notebook	Tangbe Paris 1996-1
so	tangbe96.1.53
.form	tsjaːdzi
seq	507
gloss	regarder
page	53
phrase	tsjaktseː ʈum tsjaktsae ʈum
nepali	hererā bāsyo
notebook	Tangbe Paris 1996-1
so	tangbe96.1.53
.form	
seq	508
gloss	regarder
page	53
phrase	kede tsjaktse tsjom amaŋ gɔm
phrase_gloss	autant que j’aie regardé je n’ai pas vu
nepali	jəti here panī dekheyna
notebook	Tangbe Paris 1996-1
so	tangbe96.1.53
.form	
seq	509
gloss	goûter
page	53
nepali	cākne
notebook	Tangbe Paris 1996-1
so	tangbe96.1.53
.form	mjaʱŋ dzi
seq	510
gloss	goûter
page	53
phrase	mjaŋ lasae cjako
phrase_gloss	goûte pour voir
notebook	Tangbe Paris 1996-1
so	tangbe96.1.53
.form	
seq	511
gloss	savoureux
page	53
phrase	náŋdzjom ¹⁰lim
nepali	mitho lagyo dherey mitho
notebook	Tangbe Paris 1996-1
so	tangbe96.1.53
.form	
seq	512
gloss	savoureux
page	53
phrase	ma(ʔ)tsjom ¹¹'¹¹alim
phrase_gloss	ce n’est pas bon du tout
nepali	mitho chaina kati pani mitho chayne
notebook	Tangbe Paris 1996-1
so	tangbe96.1.53
.form	
seq	513
gloss	aboyer
page	53
phrase	nəkju kjetɛn
phrase_gloss	le chien aboie
notebook	Tangbe Paris 1996-1
so	tangbe96.1.53
.form	
seq	514
gloss	voix
page	53
phrase	nəkju kjetɛn
phrase_gloss	le chien aboie
notebook	Tangbe Paris 1996-1
so	tangbe96.1.53
.form	nəkju kjetɛn
seq	515
gloss	parler
page	53
phrase_gloss	l'homme parle
notebook	Tangbe Paris 1996-1
so	tangbe96.1.53
.form	miʱ laʱŋmo ⁵⁴ʃjen
seq	516
gloss	parler
page	53
phrase_gloss	l'homme parle
notebook	Tangbe Paris 1996-1
so	tangbe96.1.53
.form	miʱ kje tɛn
seq	517
gloss	voix
page	53
notebook	Tangbe Paris 1996-1
so	tangbe96.1.53
.form	kjēʔ
seq	518
gloss	voix
page	53
phrase_gloss	ma voix
nepali	mero swar
notebook	Tangbe Paris 1996-1
so	tangbe96.1.53
.form	ŋai kjēʔ
seq	519
gloss	taille
page	53
phrase_gloss	ma taille
nepali	mero kambar
notebook	Tangbe Paris 1996-1
so	tangbe96.1.53
.form	ŋai kjéʔ
seq	520
gloss	travail
page	53
phrase_gloss	mon travail
nepali	mero kam
notebook	Tangbe Paris 1996-1
so	tangbe96.1.53
.form	ŋai kjè
seq	521
gloss	travailler
page	55
nepali	kam garʌ
notebook	Tangbe Paris 1996-1
so	tangbe96.1.55
.form	¹⁰kje ³³'²²laʃjo
seq	522
gloss	vautour
page	55
nepali	giddha
notebook	Tangbe Paris 1996-1
so	tangbe96.1.55
.form	¹¹'¹²tsjak ke
seq	523
gloss	toi
page	55
nepali	timi
notebook	Tangbe Paris 1996-1
so	tangbe96.1.55
.form	¹⁰kjʌʱ
seq	524
gloss	moi
page	55
nepali	ma
notebook	Tangbe Paris 1996-1
so	tangbe96.1.55
.form	⁵⁵ŋɒ
seq	525
gloss	lui
page	55
nepali	u
notebook	Tangbe Paris 1996-1
so	tangbe96.1.55
.form	thè
seq	526
gloss	nous
page	55
nepali	hami
notebook	Tangbe Paris 1996-1
so	tangbe96.1.55
.form	¹⁰ɲɒ
seq	527
gloss	vous
page	55
nepali	timiharu
notebook	Tangbe Paris 1996-1
so	tangbe96.1.55
.form	²²'²²'²¹kjʌʱ mʌ dzʌ
seq	528
gloss	eux
page	55
nepali	uniharu
notebook	Tangbe Paris 1996-1
so	tangbe96.1.55
.form	thè mʌ dzʌʱ
seq	529
gloss	nous
page	55
nepali	hāmiharu
notebook	Tangbe Paris 1996-1
so	tangbe96.1.55
.form	²²'²¹ɲaʱ dzaʱ
seq	530
gloss	bruit (faire du-), jouer (musique)
page	55
nepali	bājaune
notebook	Tangbe Paris 1996-1
so	tangbe96.1.55
.form	rəʱp tse
seq	531
gloss	bruit (faire du-), jouer (musique)
page	55
notebook	Tangbe Paris 1996-1
so	tangbe96.1.55
.form	¹¹'¹²rəʱpo
seq	532
gloss	chanter
page	55
nepali	ghit gāune
notebook	Tangbe Paris 1996-1
so	tangbe96.1.55
.form	¹⁰kjè ⁵⁵pú́ŋ
seq	533
gloss	travail
page	55
nepali	kām
notebook	Tangbe Paris 1996-1
so	tangbe96.1.55
.form	¹¹kjeʱʔ
seq	534
gloss	chanter (vx inform.)
page	55
notebook	Tangbe Paris 1996-1
so	tangbe96.1.55
.form	koʱè púŋ
seq	535
gloss	chanter (jeunes inform.)
page	55
notebook	Tangbe Paris 1996-1
so	tangbe96.1.55
.form	kje púŋ
seq	536
gloss	piège
page	55
phrase	³³ɲaː ³¹'⁵⁴tsuk tsjo
phrase_gloss	poser un piège
nepali	pāso thāpne thapũ
notebook	Tangbe Paris 1996-1
so	tangbe96.1.55
.form	³³ɲaː
seq	537
gloss	raie des cheveux
page	55
notebook	Tangbe Paris 1996-1
so	tangbe96.1.55
.form	³³ŋoː
seq	538
gloss	raie (faire la)
page	55
notebook	Tangbe Paris 1996-1
so	tangbe96.1.55
.form	³³'³³'³⁴ŋōː phēʃjo
seq	539
gloss	connaître
page	55
nepali	manche cinyo
notebook	Tangbe Paris 1996-1
so	tangbe96.1.55
.form	miʱ ŋō ʃjētsi
seq	540
gloss	chant, miel (hom.)
page	55
notebook	Tangbe Paris 1996-1
so	tangbe96.1.55
.form	koʱè
seq	541
gloss	sommeil (avoir)
page	57
notebook	Tangbe Paris 1996-1
so	tangbe96.1.57
.form	nū raːjũ
seq	542
gloss	sommeil (avoir)
page	57
notebook	Tangbe Paris 1996-1
so	tangbe96.1.57
.form	nū rə̄dzin
seq	543
gloss	éveiller (s’-)
page	57
phrase	nū tshíŋ gɔm
phrase_gloss	il s'est réveillé
notebook	Tangbe Paris 1996-1
so	tangbe96.1.57
.form	
seq	544
gloss	éveiller (s’-)
page	57
phrase	⁵⁵ŋa ¹¹nu ¹¹la¹¹ko ¹¹a⁵⁵tshiŋga
phrase_gloss	je ne me suis pas réveillé tôt
nepali	ma chīto bhimjeynā
notebook	Tangbe Paris 1996-1
so	tangbe96.1.57
.form	
seq	545
gloss	éveiller (s’-)
page	57
phrase	⁵⁵thera ¹¹nu ⁵⁵tshiŋo
phrase_gloss	réveille-le
notebook	Tangbe Paris 1996-1
so	tangbe96.1.57
.form	
seq	546
gloss	éveiller (s’-)
page	57
phrase	ŋá nu̱ tshíŋ kə̄dzi NB k voisé
phrase_gloss	je me suis réveillé
notebook	Tangbe Paris 1996-1
